sim,fy,region,country,type,clients
1,FY24,Latin America,Ecuador,health_m,8027.383520412152
1,FY24,Latin America,Ecuador,health_total,22326.582544040262
1,FY24,Latin America,Ecuador,power_f,177.54975523817075
1,FY24,Latin America,Ecuador,power_m,10.796403639841154
1,FY24,Latin America,Ecuador,power_total,188.3461588780119
1,FY24,Latin America,Ecuador,safety_f,3290.063262002735
1,FY24,Latin America,Ecuador,safety_m,1263.7238610877048
1,FY24,Latin America,Ecuador,safety_total,4553.78712309044
1,FY24,Latin America,Ecuador,wb_f,648.5508659136925
1,FY24,Latin America,Ecuador,wb_m,342.0308561833139
1,FY24,Latin America,Ecuador,wb_total,990.5817220970064
1,FY24,Latin America,Ecuador,clients_f,17107.60345555055
1,FY24,Latin America,Ecuador,clients_m,9217.306339350249
1,FY24,Latin America,Ecuador,clients_total,26324.9097949008
1,FY24,Latin America,El Salvador,edu_f,0
1,FY24,Latin America,El Salvador,edu_m,0
1,FY24,Latin America,El Salvador,edu_total,0
1,FY24,Latin America,El Salvador,health_f,0
1,FY24,Latin America,El Salvador,health_m,0
1,FY24,Latin America,El Salvador,health_total,0
1,FY24,Latin America,El Salvador,power_f,61451.2799540828
1,FY24,Latin America,El Salvador,power_m,33100.36596763867
1,FY24,Latin America,El Salvador,power_total,94551.64592172149
1,FY24,Latin America,El Salvador,safety_f,5955.429811650357
1,FY24,Latin America,El Salvador,safety_m,1241.589569071351
1,FY24,Latin America,El Salvador,safety_total,7197.019380721707
1,FY24,Latin America,El Salvador,wb_f,2101.6214197825907
1,FY24,Latin America,El Salvador,wb_m,1081.49296479522
1,FY24,Latin America,El Salvador,wb_total,3183.1143845778106
1,FY24,Latin America,El Salvador,clients_f,65045.90965903485
1,FY24,Latin America,El Salvador,clients_m,33949.97908802777
1,FY24,Latin America,El Salvador,clients_total,98995.88874706262
1,FY24,Latin America,Guatemala,edu_f,393.02331044685855
1,FY24,Latin America,Guatemala,edu_m,469.6842960012245
1,FY24,Latin America,Guatemala,edu_total,862.707606448083
1,FY24,Latin America,Guatemala,health_f,0
1,FY24,Latin America,Guatemala,health_m,0
1,FY24,Latin America,Guatemala,health_total,0
1,FY24,Latin America,Guatemala,power_f,4637.0547746723905
1,FY24,Latin America,Guatemala,power_m,2756.661095578831
1,FY24,Latin America,Guatemala,power_total,7393.715870251221
1,FY24,Latin America,Guatemala,safety_f,8825.595735238177
1,FY24,Latin America,Guatemala,safety_m,3226.067497767586
1,FY24,Latin America,Guatemala,safety_total,12051.663233005764
1,FY24,Latin America,Guatemala,wb_f,3214.5736964650177
1,FY24,Latin America,Guatemala,wb_m,315.1809774318032
1,FY24,Latin America,Guatemala,wb_total,3529.754673896821
1,FY24,Latin America,Guatemala,clients_f,13927.312804604662
1,FY24,Latin America,Guatemala,clients_m,5339.429049635968
1,FY24,Latin America,Guatemala,clients_total,19266.74185424063
1,FY24,Latin America,Honduras,edu_f,58.64391299856891
1,FY24,Latin America,Honduras,edu_m,81.13980390094929
1,FY24,Latin America,Honduras,edu_total,139.7837168995182
1,FY24,Latin America,Honduras,health_f,0
1,FY24,Latin America,Honduras,health_m,0
1,FY24,Latin America,Honduras,health_total,0
1,FY24,Latin America,Honduras,power_f,3717.6118901047134
1,FY24,Latin America,Honduras,power_m,1554.1171289280444
1,FY24,Latin America,Honduras,power_total,5271.729019032758
1,FY24,Latin America,Honduras,safety_f,7367.087704752024
1,FY24,Latin America,Honduras,safety_m,2264.1253325371645
1,FY24,Latin America,Honduras,safety_total,9631.213037289188
1,FY24,Latin America,Honduras,wb_f,2465.171272973412
1,FY24,Latin America,Honduras,wb_m,804.9415259219504
1,FY24,Latin America,Honduras,wb_total,3270.112798895362
1,FY24,Latin America,Honduras,clients_f,10956.812753503087
1,FY24,Latin America,Honduras,clients_m,3653.357442349716
1,FY24,Latin America,Honduras,clients_total,14610.170195852805
1,FY24,Latin America,Mexico,edu_f,0
1,FY24,Latin America,Mexico,edu_m,0
1,FY24,Latin America,Mexico,edu_total,0
1,FY24,Latin America,Mexico,health_f,3402.867350321755
1,FY24,Latin America,Mexico,health_m,2998.2800797716427
1,FY24,Latin America,Mexico,health_total,6401.147430093398
1,FY24,Latin America,Mexico,power_f,6918.148578005446
1,FY24,Latin America,Mexico,power_m,4879.643303409586
1,FY24,Latin America,Mexico,power_total,11797.791881415033
1,FY24,Latin America,Mexico,safety_f,440.6009068070375
1,FY24,Latin America,Mexico,safety_m,249.39526817085527
1,FY24,Latin America,Mexico,safety_total,689.9961749778928
1,FY24,Latin America,Mexico,wb_f,525.2678099761515
1,FY24,Latin America,Mexico,wb_m,579.0594404802702
1,FY24,Latin America,Mexico,wb_total,1104.3272504564216
1,FY24,Latin America,Mexico,clients_f,8855.448071832396
1,FY24,Latin America,Mexico,clients_m,6564.064214743175
1,FY24,Latin America,Mexico,clients_total,15419.512286575571
1,FY24,Latin America,Peru,edu_f,0
1,FY24,Latin America,Peru,edu_m,0
1,FY24,Latin America,Peru,edu_total,0
1,FY24,Latin America,Peru,health_f,18389.80553932997
1,FY24,Latin America,Peru,health_m,8579.194534866421
1,FY24,Latin America,Peru,health_total,26969.00007419639
1,FY24,Latin America,Peru,power_f,99.77795507016228
1,FY24,Latin America,Peru,power_m,27.04980937059706
1,FY24,Latin America,Peru,power_total,126.82776444075934
1,FY24,Latin America,Peru,safety_f,8985.578724631234
1,FY24,Latin America,Peru,safety_m,2997.349237211031
1,FY24,Latin America,Peru,safety_total,11982.927961842264
1,FY24,Latin America,Peru,wb_f,1650.189505536571
1,FY24,Latin America,Peru,wb_m,382.3702539911874
1,FY24,Latin America,Peru,wb_total,2032.5597595277584
1,FY24,Latin America,Peru,clients_f,24141.25529245797
1,FY24,Latin America,Peru,clients_m,10415.839940702144
1,FY24,Latin America,Peru,clients_total,34557.09523316011
1,FY24,Latin America,Venezuela,edu_f,343.3967683020099
1,FY24,Latin America,Venezuela,edu_m,369.2230404128558
1,FY24,Latin America,Venezuela,edu_total,712.6198087148657
1,FY24,Latin America,Venezuela,health_f,72537.93578624462
1,FY24,Latin America,Venezuela,health_m,23720.548009234688
1,FY24,Latin America,Venezuela,health_total,96258.4837954793
1,FY24,Latin America,Venezuela,power_f,27.297596677699715
1,FY24,Latin America,Venezuela,power_m,15.250452399391405
1,FY24,Latin America,Venezuela,power_total,42.54804907709112
1,FY24,Latin America,Venezuela,safety_f,11851.095906131695
1,FY24,Latin America,Venezuela,safety_m,3491.481311883086
1,FY24,Latin America,Venezuela,safety_total,15342.57721801478
1,FY24,Latin America,Venezuela,wb_f,890.94658398591
1,FY24,Latin America,Venezuela,wb_m,435.56289462430016
1,FY24,Latin America,Venezuela,wb_total,1326.5094786102102
1,FY24,Latin America,Venezuela,clients_f,79419.65805232167
1,FY24,Latin America,Venezuela,clients_m,25958.217605444846
1,FY24,Latin America,Venezuela,clients_total,105377.8756577665
2,FY19,Latin America,Colombia,edu_f,0
2,FY19,Latin America,Colombia,edu_m,0
2,FY19,Latin America,Colombia,edu_total,0
2,FY19,Latin America,Colombia,health_f,34414.47383653755
2,FY19,Latin America,Colombia,health_m,6156.1539824598985
2,FY19,Latin America,Colombia,health_total,40570.627818997455
2,FY19,Latin America,Colombia,power_f,0
2,FY19,Latin America,Colombia,power_m,0
2,FY19,Latin America,Colombia,power_total,0
2,FY19,Latin America,Colombia,safety_f,3824.330385010305
2,FY19,Latin America,Colombia,safety_m,35.304351224187876
2,FY19,Latin America,Colombia,safety_total,3859.6347362344927
2,FY19,Latin America,Colombia,wb_f,339.51274169899864
2,FY19,Latin America,Colombia,wb_m,88.19763807105988
2,FY19,Latin America,Colombia,wb_total,427.7103797700585
2,FY19,Latin America,Colombia,clients_f,36425.4284862285
2,FY19,Latin America,Colombia,clients_m,6221.46141774299
2,FY19,Latin America,Colombia,clients_total,42646.88990397149
2,FY19,Latin America,NCA,edu_f,0
2,FY19,Latin America,NCA,edu_m,0
2,FY19,Latin America,NCA,edu_total,0
2,FY19,Latin America,NCA,health_f,0
2,FY19,Latin America,NCA,health_m,0
2,FY19,Latin America,NCA,health_total,0
2,FY19,Latin America,NCA,power_f,54.733287763126285
2,FY19,Latin America,NCA,power_m,80.55547942063515
2,FY19,Latin America,NCA,power_total,135.28876718376142
2,FY19,Latin America,NCA,safety_f,0
2,FY19,Latin America,NCA,safety_m,0
2,FY19,Latin America,NCA,safety_total,0
2,FY19,Latin America,NCA,wb_f,463.8973467629754
2,FY19,Latin America,NCA,wb_m,239.43226374454895
2,FY19,Latin America,NCA,wb_total,703.3296105075244
2,FY19,Latin America,NCA,clients_f,484.96272011900265
2,FY19,Latin America,NCA,clients_m,270.4359055049798
2,FY19,Latin America,NCA,clients_total,755.3986256239825
2,FY20,Latin America,Colombia,edu_f,0
2,FY20,Latin America,Colombia,edu_m,0
2,FY20,Latin America,Colombia,edu_total,0
2,FY20,Latin America,Colombia,health_f,64410.46593705883
2,FY20,Latin America,Colombia,health_m,19673.589079891142
2,FY20,Latin America,Colombia,health_total,84084.05501694998
2,FY20,Latin America,Colombia,power_f,0
2,FY20,Latin America,Colombia,power_m,0
2,FY20,Latin America,Colombia,power_total,0
2,FY20,Latin America,Colombia,safety_f,3265.300365429288
2,FY20,Latin America,Colombia,safety_m,143.95456908332338
2,FY20,Latin America,Colombia,safety_total,3409.2549345126113
2,FY20,Latin America,Colombia,wb_f,4313.326958956236
2,FY20,Latin America,Colombia,wb_m,1427.2885646372042
2,FY20,Latin America,Colombia,wb_total,5740.61552359344
2,FY20,Latin America,Colombia,clients_f,68782.267428271
2,FY20,Latin America,Colombia,clients_m,20656.23792970943
2,FY20,Latin America,Colombia,clients_total,89438.50535798044
2,FY20,Latin America,Mexico,edu_f,0
2,FY20,Latin America,Mexico,edu_m,0
2,FY20,Latin America,Mexico,edu_total,0
2,FY20,Latin America,Mexico,health_f,0.02007694469171931
2,FY20,Latin America,Mexico,health_m,0.24691264511291644
2,FY20,Latin America,Mexico,health_total,0.2669895898046358
2,FY20,Latin America,Mexico,power_f,897.8604319437247
2,FY20,Latin America,Mexico,power_m,165.54749907021943
2,FY20,Latin America,Mexico,power_total,1063.407931013944
2,FY20,Latin America,Mexico,safety_f,1129.3538082480277
2,FY20,Latin America,Mexico,safety_m,83.89555882464174
2,FY20,Latin America,Mexico,safety_total,1213.2493670726692
2,FY20,Latin America,Mexico,wb_f,509.7907527076033
2,FY20,Latin America,Mexico,wb_m,146.50670006272102
2,FY20,Latin America,Mexico,wb_total,656.2974527703243
2,FY20,Latin America,Mexico,clients_f,1786.1532910304531
2,FY20,Latin America,Mexico,clients_m,232.86318130869
2,FY20,Latin America,Mexico,clients_total,2019.0164723391435
2,FY20,Latin America,NCA,edu_f,0
2,FY20,Latin America,NCA,edu_m,0
2,FY20,Latin America,NCA,edu_total,0
2,FY20,Latin America,NCA,health_f,0
2,FY20,Latin America,NCA,health_m,0
2,FY20,Latin America,NCA,health_total,0
2,FY20,Latin America,NCA,power_f,0
2,FY20,Latin America,NCA,power_m,0
2,FY20,Latin America,NCA,power_total,0
2,FY20,Latin America,NCA,safety_f,2570.117713149544
2,FY20,Latin America,NCA,safety_m,1630.4751278964868
2,FY20,Latin America,NCA,safety_total,4200.592841046031
2,FY20,Latin America,NCA,wb_f,661.7287018834355
2,FY20,Latin America,NCA,wb_m,64.19628648651008
2,FY20,Latin America,NCA,wb_total,725.9249883699456
2,FY20,Latin America,NCA,clients_f,2964.4657518850604
2,FY20,Latin America,NCA,clients_m,1668.7320140466795
2,FY20,Latin America,NCA,clients_total,4633.197765931741
2,FY20,Latin America,Venezuela,edu_f,0
2,FY20,Latin America,Venezuela,edu_m,0
2,FY20,Latin America,Venezuela,edu_total,0
2,FY20,Latin America,Venezuela,health_f,7723.4676058760415
2,FY20,Latin America,Venezuela,health_m,3939.699823464211
2,FY20,Latin America,Venezuela,health_total,11663.167429340254
2,FY20,Latin America,Venezuela,power_f,0
2,FY20,Latin America,Venezuela,power_m,0
2,FY20,Latin America,Venezuela,power_total,0
2,FY20,Latin America,Venezuela,safety_f,1018.1272966214124
2,FY20,Latin America,Venezuela,safety_m,8.21395209994645
2,FY20,Latin America,Venezuela,safety_total,1026.3412487213586
2,FY20,Latin America,Venezuela,wb_f,0
2,FY20,Latin America,Venezuela,wb_m,0
2,FY20,Latin America,Venezuela,wb_total,0
2,FY20,Latin America,Venezuela,clients_f,8141.105888094184
2,FY20,Latin America,Venezuela,clients_m,3943.069206504097
2,FY20,Latin America,Venezuela,clients_total,12084.175094598282
2,FY21,Latin America,Colombia,edu_f,9125.239296994008
2,FY21,Latin America,Colombia,edu_m,7170.807165215501
2,FY21,Latin America,Colombia,edu_total,16296.04646220951
2,FY21,Latin America,Colombia,health_f,56484.745607162826
2,FY21,Latin America,Colombia,health_m,22930.369153434174
2,FY21,Latin America,Colombia,health_total,79415.114760597
2,FY21,Latin America,Colombia,power_f,1.0409620770006995
2,FY21,Latin America,Colombia,power_m,249.9135583598906
2,FY21,Latin America,Colombia,power_total,250.9545204368913
2,FY21,Latin America,Colombia,safety_f,15128.553659263118
2,FY21,Latin America,Colombia,safety_m,5218.190816119723
2,FY21,Latin America,Colombia,safety_total,20346.74447538284
2,FY21,Latin America,Colombia,wb_f,5954.5781524391
2,FY21,Latin America,Colombia,wb_m,1122.3329924640818
2,FY21,Latin America,Colombia,wb_total,7076.9111449031825
2,FY21,Latin America,Colombia,clients_f,75065.8677773395
2,FY21,Latin America,Colombia,clients_m,32269.37447283748
2,FY21,Latin America,Colombia,clients_total,107335.242250177
2,FY21,Latin America,Ecuador,edu_f,0
2,FY21,Latin America,Ecuador,edu_m,0
2,FY21,Latin America,Ecuador,edu_total,0
2,FY21,Latin America,Ecuador,health_f,0
2,FY21,Latin America,Ecuador,health_m,0
2,FY21,Latin America,Ecuador,health_total,0
2,FY21,Latin America,Ecuador,power_f,0
2,FY21,Latin America,Ecuador,power_m,0
2,FY21,Latin America,Ecuador,power_total,0
2,FY21,Latin America,Ecuador,safety_f,218.690981916457
2,FY21,Latin America,Ecuador,safety_m,105.07535375315234
2,FY21,Latin America,Ecuador,safety_total,323.76633566960936
2,FY21,Latin America,Ecuador,wb_f,676.8655539348036
2,FY21,Latin America,Ecuador,wb_m,359.9197769671595
2,FY21,Latin America,Ecuador,wb_total,1036.785330901963
2,FY21,Latin America,Ecuador,clients_f,820.3628278582707
2,FY21,Latin America,Ecuador,clients_m,428.8665012936067
2,FY21,Latin America,Ecuador,clients_total,1249.2293291518777
2,FY21,Latin America,Mexico,edu_f,0
2,FY21,Latin America,Mexico,edu_m,0
2,FY21,Latin America,Mexico,edu_total,0
2,FY21,Latin America,Mexico,health_f,1563.1054060078425
2,FY21,Latin America,Mexico,health_m,1454.7144998560475
2,FY21,Latin America,Mexico,health_total,3017.81990586389
2,FY21,Latin America,Mexico,power_f,5006.565193004971
2,FY21,Latin America,Mexico,power_m,6589.1936414371885
2,FY21,Latin America,Mexico,power_total,11595.75883444216
2,FY21,Latin America,Mexico,safety_f,300.41621912533446
2,FY21,Latin America,Mexico,safety_m,187.78265614971968
2,FY21,Latin America,Mexico,safety_total,488.1988752750541
2,FY21,Latin America,Mexico,wb_f,4871.080057210131
2,FY21,Latin America,Mexico,wb_m,4041.663530335059
2,FY21,Latin America,Mexico,wb_total,8912.74358754519
2,FY21,Latin America,Mexico,clients_f,7574.747842354998
2,FY21,Latin America,Mexico,clients_m,8745.660908080741
2,FY21,Latin America,Mexico,clients_total,16320.40875043574
2,FY21,Latin America,NCA,edu_f,0
2,FY21,Latin America,NCA,edu_m,0
2,FY21,Latin America,NCA,edu_total,0
2,FY21,Latin America,NCA,health_f,0
2,FY21,Latin America,NCA,health_m,0
2,FY21,Latin America,NCA,health_total,0
2,FY21,Latin America,NCA,power_f,1334.7242393085494
2,FY21,Latin America,NCA,power_m,968.7740653375812
2,FY21,Latin America,NCA,power_total,2303.4983046461307
2,FY21,Latin America,NCA,safety_f,705.2943290823746
2,FY21,Latin America,NCA,safety_m,50.33798830737787
2,FY21,Latin America,NCA,safety_total,755.6323173897524
2,FY21,Latin America,NCA,wb_f,617.204625510919
2,FY21,Latin America,NCA,wb_m,199.513800546707
2,FY21,Latin America,NCA,wb_total,816.718426057626
2,FY21,Latin America,NCA,clients_f,2023.7192195119692
2,FY21,Latin America,NCA,clients_m,1099.6315131731153
2,FY21,Latin America,NCA,clients_total,3123.350732685085
2,FY21,Latin America,Venezuela,edu_f,3264.2255570099524
2,FY21,Latin America,Venezuela,edu_m,2785.5953153192804
2,FY21,Latin America,Venezuela,edu_total,6049.820872329233
2,FY21,Latin America,Venezuela,health_f,21120.627968527784
2,FY21,Latin America,Venezuela,health_m,14845.25783631904
2,FY21,Latin America,Venezuela,health_total,35965.885804846825
2,FY21,Latin America,Venezuela,power_f,0
2,FY21,Latin America,Venezuela,power_m,0
2,FY21,Latin America,Venezuela,power_total,0
2,FY21,Latin America,Venezuela,safety_f,5228.863828177166
2,FY21,Latin America,Venezuela,safety_m,512.7434407115582
2,FY21,Latin America,Venezuela,safety_total,5741.607268888724
2,FY21,Latin America,Venezuela,wb_f,1010.4053295471722
2,FY21,Latin America,Venezuela,wb_m,644.0634497158968
2,FY21,Latin America,Venezuela,wb_total,1654.4687792630689
2,FY21,Latin America,Venezuela,clients_f,27237.339668031364
2,FY21,Latin America,Venezuela,clients_m,17320.210592126074
2,FY21,Latin America,Venezuela,clients_total,44557.55026015744
2,FY22,Latin America,Colombia,edu_f,9723.982271733565
2,FY22,Latin America,Colombia,edu_m,6929.316184347889
2,FY22,Latin America,Colombia,edu_total,16653.298456081455
2,FY22,Latin America,Colombia,health_f,97976.27690088996
2,FY22,Latin America,Colombia,health_m,45607.45293329446
2,FY22,Latin America,Colombia,health_total,143583.7298341844
2,FY22,Latin America,Colombia,power_f,107.13385216248672
2,FY22,Latin America,Colombia,power_m,60.32801212919557
2,FY22,Latin America,Colombia,power_total,167.4618642916823
2,FY22,Latin America,Colombia,safety_f,43590.22851443327
2,FY22,Latin America,Colombia,safety_m,13045.235984300782
2,FY22,Latin America,Colombia,safety_total,56635.46449873405
2,FY22,Latin America,Colombia,wb_f,9026.149918762689
2,FY22,Latin America,Colombia,wb_m,1833.732453576269
2,FY22,Latin America,Colombia,wb_total,10859.882372338956
2,FY22,Latin America,Colombia,clients_f,122223.24120452722
2,FY22,Latin America,Colombia,clients_m,54261.45445426629
2,FY22,Latin America,Colombia,clients_total,176484.6956587935
2,FY22,Latin America,Ecuador,edu_f,0
2,FY22,Latin America,Ecuador,edu_m,24.844212203397113
2,FY22,Latin America,Ecuador,edu_total,24.844212203397113
2,FY22,Latin America,Ecuador,health_f,34867.54441274697
2,FY22,Latin America,Ecuador,health_m,20877.80195233079
2,FY22,Latin America,Ecuador,health_total,55745.34636507776
2,FY22,Latin America,Ecuador,power_f,22.13831781535996
2,FY22,Latin America,Ecuador,power_m,7.9633653542924705
2,FY22,Latin America,Ecuador,power_total,30.101683169652432
2,FY22,Latin America,Ecuador,safety_f,375.4170155434784
2,FY22,Latin America,Ecuador,safety_m,213.98890710160435
